name,gender,episode,timestamp
cadet mcleod,M,241,50:50.5
joe pearlstein,M,275,11:05.4
larry arnn,M,600,01:22.7
marryellen bowman,F,497,52:57.2
andrew,M,330,48:33.7
andrew,M,393,04:32.1
andrew,M,526,42:53.1
benton harper,M,252,19:13.9
the raspberries,G,45,40:40.8
minister,M,332,14:29.7
lee crumb,M,255,00:59.0
andrea,F,74,00:06.9
andrea,F,88,00:56.5
andrea,F,400,16:25.2
pilot,M,299,02:10.0
dan benishek,M,417,05:08.0
mick mulvaney,M,615,09:13.5
wakeupnow speaker,M,543,24:25.5
winifred o'reilly,F,159,48:07.4
chickenman show announcer,M,252,18:30.0
harold washington,M,84,03:24.5
woman diplomacy announcer,F,531,09:27.5
answering service,F,353,48:21.7
alex's mom,F,180,36:03.1
jayna park,F,43,27:47.9
quiet matt,M,413,14:09.9
shontae higginbottom,F,488,58:32.7
michael stump,M,79,21:45.8
michael stumm,M,44,40:48.7
tal mcthenia,M,352,01:14.4
eric pahls,M,608,00:09.0
jill price,F,585,47:11.0
richard aguilar,M,403,11:52.4
eldina,F,137,46:59.9
driver,M,363,17:26.4
driver,M,388,02:06.5
driver,M,572,24:22.4
director,M,549,37:23.7
laura finnegan,F,8,33:35.9
james armitage,M,103,44:24.5
cris beam,F,190,06:40.6
female voter,F,584,04:12.4
canadian man,M,158,00:36.8
andrew shapiro,M,543,40:07.2
ryan welcome,M,563,22:28.3
carol dweck,F,544,04:06.6
alan greenspan,M,355,12:10.5
gavin,M,557,47:15.8
gay talese,M,54,47:55.5
megyn kelly,F,578,11:20.4
paul gereffi,M,420,00:05.7
employee 2,F,33,02:24.5
employee 3,M,33,02:31.3
employee 1,M,33,01:39.4
ashley pettingill,F,151,07:26.1
michael faye,M,503,07:13.9
sarah debacher,F,565,49:03.2
frank the fate,M,3,55:58.9
virginia,F,532,28:15.1
dan's mom,F,26,33:53.7
steve sedin,M,66,34:49.0
frank fitzpatrick,M,451,48:24.7
mike wilson,M,612,22:22.2
parliamentarians,G,337,10:22.3
marc holmes,M,411,00:02.9
carlos valera paulino,M,611,00:22.9
john diedrich,M,540,00:03.8
lore thaler,F,544,39:16.9
worker 2,M,241,43:37.9
etgar's mom,F,397,36:06.9
jeffrey womack,M,507,43:10.2
ashlynn yul,F,610,02:57.8
hugh carson,M,495,07:02.7
nikaj van wees,M,347,09:26.6
cornell miller,M,275,32:27.9
russian woman,F,614,16:13.5
detective ferraro,F,55,28:57.4
david guthartz,M,146,22:35.9
patricia garry,F,258,04:57.7
laraine goodman,F,75,49:51.5
brad haley,M,569,06:11.8
new hampshire primary emcee,M,151,00:36.9
state attorney,M,621,50:14.4
angus deaton,M,483,37:50.6
sari,F,445,47:54.3
sports announcer,M,363,02:01.2
sports announcer,M,558,33:07.9
david maclean,M,399,56:07.8
calvin ballinger,M,202,46:42.5
derek delgaudio,M,620,38:09.5
rose bernstein,F,90,55:50.3
brittany,F,361,23:58.6
leslie odom jr.,M,599,02:12.1
sound off caller,F,413,28:11.3
frank langfitt,M,403,04:27.3
marisela,F,281,01:07.4
ladies,G,68,43:01.3
lulu's mom,F,585,13:35.0
amanda kowal,F,264,01:35.3
joan jett black,F,41,38:22.7
pirecua,F,482,00:07.6
gary,M,283,30:53.9
gary,M,511,22:15.9
buzz goldstein,M,294,34:29.0
chris gethard,M,453,55:48.5
female singers,F,491,10:35.8
luis garicano,M,455,21:51.8
louis ortiz,M,458,05:00.2
lulu miller,F,544,00:11.7
rae ann,F,113,23:02.6
matt wrbican,M,514,36:04.4
vikki woodard,F,430,03:57.6
sergeant zegilla,M,325,19:22.9
suicidal caller,M,622,12:10.8
ron funches,M,596,31:23.3
yigal amir,M,570,13:45.4
marvin tate,M,67,33:56.4
dave weigel,M,415,01:40.4
doug peacock,M,195,41:26.8
klaus frankenberger,M,455,07:37.1
cindy black,F,538,56:07.5
doug ray,M,434,37:36.0
susan bergman,F,10,03:52.6
mallory,F,443,02:57.3
taylor,F,449,32:34.4
tani mimoto,M,168,14:38.0
charles ogletree,M,501,04:58.6
badr zaman badr,M,310,03:45.2
kyle hughes,M,410,05:10.7
chandler brown,M,372,18:50.6
playing coach,M,6,08:24.3
heather,F,154,00:37.2
heather,F,202,21:50.2
heather,F,231,19:25.8
heather,F,250,02:08.9
heather,F,262,12:35.1
heather,F,388,34:35.4
heather,F,435,29:59.8
curtis sittenfeld,F,216,43:42.1
menachem lazar,M,570,31:56.4
joe lovell,M,361,43:15.2
ken gaspard,M,381,20:21.0
kathleen zellner,F,210,12:10.3
cokie roberts,F,151,14:39.5
maurice griffin,M,521,33:40.2
my thuan tran,F,381,00:12.0
boy 4,M,109,17:15.5
boy 4,M,186,11:19.0
boy 4,M,335,40:23.3
boy 4,M,341,03:23.3
boy 4,M,424,08:53.3
boy 4,M,488,33:16.6
ayelet waldman,F,540,48:13.0
dasha,F,388,13:38.1
muldoon,M,38,28:01.6
menachem damti,M,570,43:53.9
william daniels,M,51,48:28.0
charlotte oshe,F,294,17:42.6
ken peterson,M,421,44:19.4
media member,M,257,35:34.8
seth rogen,M,612,06:45.8
raymundo cruz,M,501,23:51.6
ali,M,369,06:15.5
ali,M,592,38:40.7
ali,M,616,44:51.9
laura lopardo,F,23,17:18.5
boy 9,M,424,42:37.5
barbara's sister,F,142,52:43.3
david friend,M,496,33:56.2
jessie,F,367,08:15.8
yassir abdel rahim,M,471,17:38.4
aaron,M,24,03:58.6
aaron,M,557,05:59.1
pulani kahokuloa,M,611,18:47.1
tom emmer,M,600,21:17.9
vice principal in the beaver trilogy,M,226,11:59.2
hilary hoffman,F,273,04:43.1
woman,F,2,22:36.2
woman,F,3,22:48.7
woman,F,8,03:13.4
woman,F,10,37:03.5
woman,F,16,25:19.8
woman,F,18,01:48.2
woman,F,21,06:26.8
woman,F,24,55:27.1
woman,F,29,00:22.7
woman,F,31,32:17.8
woman,F,34,08:56.1
woman,F,35,38:04.3
woman,F,36,00:03.8
woman,F,40,43:12.3
woman,F,43,15:56.2
woman,F,47,55:20.2
woman,F,48,03:14.7
woman,F,50,00:02.9
woman,F,51,06:32.9
woman,F,61,00:04.7
woman,F,62,00:03.7
woman,F,66,00:03.3
woman,F,74,08:54.0
woman,F,77,44:57.1
woman,F,79,41:42.5
woman,F,95,36:32.0
woman,F,97,47:07.0
woman,F,98,40:03.8
woman,F,100,00:30.5
woman,F,107,47:53.5
woman,F,108,06:52.3
woman,F,109,19:04.3
woman,F,111,22:31.7
woman,F,114,17:01.0
woman,F,115,53:55.1
woman,F,119,10:40.3
woman,F,130,29:22.3
woman,F,147,38:21.0
woman,F,149,24:42.2
woman,F,154,29:34.7
woman,F,161,07:27.8
woman,F,165,19:57.7
woman,F,166,10:01.9
woman,F,169,50:36.7
woman,F,175,00:03.8
woman,F,176,01:01.7
woman,F,177,49:00.1
woman,F,179,31:07.5
woman,F,182,20:28.4
woman,F,188,11:43.9
woman,F,190,14:24.8
woman,F,191,45:32.3
woman,F,205,13:27.8
woman,F,207,52:06.1
woman,F,214,34:15.0
woman,F,216,00:11.1
woman,F,217,00:39.5
woman,F,221,07:23.7
woman,F,223,02:58.7
woman,F,224,32:17.8
woman,F,229,07:31.5
woman,F,231,45:13.3
woman,F,236,12:16.0
woman,F,238,33:09.0
woman,F,240,33:33.5
woman,F,241,16:41.9
woman,F,245,30:53.4
woman,F,246,22:27.4
woman,F,248,42:31.2
woman,F,253,15:04.9
woman,F,256,08:16.8
woman,F,258,19:43.1
woman,F,261,08:37.3
woman,F,262,11:06.2
woman,F,276,09:57.6
woman,F,278,50:16.5
woman,F,283,22:21.4
woman,F,284,13:08.9
woman,F,288,01:37.5
woman,F,291,31:36.8
woman,F,297,23:36.6
woman,F,299,28:03.9
woman,F,302,58:33.7
woman,F,303,30:40.5
woman,F,311,49:31.8
woman,F,316,28:24.8
woman,F,325,16:41.5
woman,F,330,43:56.5
woman,F,338,31:12.7
woman,F,340,39:55.2
woman,F,344,39:10.8
woman,F,348,39:18.3
woman,F,350,21:02.7
woman,F,357,54:12.0
woman,F,358,13:42.4
woman,F,364,07:09.6
woman,F,366,22:50.1
woman,F,381,15:35.4
woman,F,388,25:48.3
woman,F,389,03:05.5
woman,F,390,00:49.1
woman,F,391,34:32.3
woman,F,396,10:42.9
woman,F,399,09:17.3
woman,F,406,10:24.3
woman,F,407,41:43.8
woman,F,416,37:49.6
woman,F,418,57:40.9
woman,F,420,01:13.4
woman,F,423,37:45.1
woman,F,424,39:53.5
woman,F,425,56:56.6
woman,F,427,17:16.5
woman,F,428,18:38.7
woman,F,430,58:35.6
woman,F,431,57:04.8
woman,F,433,37:22.4
woman,F,434,06:39.2
woman,F,438,27:37.8
woman,F,443,46:37.8
woman,F,446,08:11.7
woman,F,458,22:20.7
woman,F,459,00:24.6
woman,F,462,27:54.7
woman,F,463,00:05.2
woman,F,466,38:51.1
woman,F,477,24:37.8
woman,F,481,03:59.3
woman,F,488,44:10.3
woman,F,490,11:03.3
woman,F,494,07:48.4
woman,F,497,04:24.7
woman,F,501,39:25.7
woman,F,502,50:36.7
woman,F,503,25:31.8
woman,F,510,00:03.3
woman,F,511,36:49.0
woman,F,516,12:55.2
woman,F,517,02:07.9
woman,F,519,11:42.2
woman,F,523,50:40.2
woman,F,524,33:32.7
woman,F,530,44:29.1
woman,F,533,00:36.3
woman,F,534,11:55.8
woman,F,535,45:58.0
woman,F,536,21:39.6
woman,F,541,16:34.0
woman,F,543,00:21.6
woman,F,546,47:14.8
woman,F,547,08:16.5
woman,F,548,39:13.9
woman,F,553,12:54.3
woman,F,556,56:29.0
woman,F,562,24:17.0
woman,F,563,37:30.9
woman,F,564,17:06.0
woman,F,565,21:11.1
woman,F,566,48:08.5
woman,F,567,11:13.7
woman,F,568,18:45.8
woman,F,569,50:59.5
woman,F,573,44:56.2
woman,F,575,09:42.1
woman,F,576,00:17.6
woman,F,578,30:32.4
woman,F,582,07:06.3
woman,F,589,59:03.7
woman,F,599,30:18.0
woman,F,600,26:09.6
woman,F,602,14:51.4
woman,F,611,53:16.4
woman,F,617,27:55.9
woman,F,620,47:47.3
woman,F,622,38:30.0
fan,M,238,53:26.4
james spring,M,309,07:48.7
josh mckoon,M,599,30:58.9
victoria winters,F,74,05:03.4
ray hills,M,263,31:40.7
kathy sullivan,F,330,27:27.2
grandfather,M,225,11:42.9
grandfather,M,482,14:03.3
james carville,M,34,11:13.1
zadie,F,303,00:20.8
lisa,F,102,15:52.3
lisa,F,213,08:21.9
lisa,F,325,13:17.7
lisa,F,388,45:28.6
ted,M,151,48:13.8
ted,M,392,04:43.6
robyn,F,557,34:11.8
padrina,F,269,07:55.9
rich robinson,M,72,06:01.3
josh greene,M,336,09:25.3
reza habib,M,466,52:22.8
sue,F,346,05:19.0
sue,F,401,32:03.5
sue,F,600,24:59.3
michael kadi abu niwa,M,560,02:28.8
alice brennan,F,548,23:25.4
jan gentry,M,498,36:46.6
chana wiliford,F,106,00:41.5
scott feldman,M,420,32:08.0
michelle pfeiffer,F,43,02:48.3
robert de niro,M,138,37:28.3
theresa,F,119,13:54.5
roberta johnson,F,424,27:55.6
christopher rhoads,M,542,05:51.2
insurance agent,M,334,26:26.7
boden,M,260,46:15.5
assistant manager,F,297,21:15.5
lightning victim,M,156,02:56.9
amy o'leary,F,278,43:43.9
ted chalgren,M,580,28:49.7
steve vaillancourt,M,330,16:33.1
stephen kolackovsky,M,548,30:23.7
gal cohen,F,428,26:31.7
senator john mccain,M,367,03:49.5
robert smith,M,434,46:11.3
david dickerson,M,340,55:37.5
wax museum recording,M,38,07:13.0
ken cohen,M,495,47:35.7
chris arnold,M,380,10:53.1
refugees.tv,M,593,04:24.8
sia woman 8,F,58,40:35.0
richard joludow,M,555,01:02.0
stephanie miley,F,336,26:05.9
sia woman 1,F,58,22:56.1
sia woman 2,F,58,29:51.6
arthur bradford,M,207,06:32.6
sia woman 4,F,58,23:08.0
sia woman 5,F,58,30:01.7
sia woman 6,F,58,37:21.0
sia woman 7,F,58,37:27.4
ron hamilton,M,255,43:13.3
david thomas,M,495,25:14.6
greg warner,M,369,01:54.1
nick cullather,M,200,25:43.1
donald darndy,M,376,29:12.4
david kallenberger,M,345,53:33.0
bruce roderick,M,541,16:25.5
kent trego,M,582,13:54.9
richard jennifer,M,8,35:35.4
chaplain,M,346,17:37.4
rebecca perl,F,103,04:53.3
richard bloom,M,93,32:53.3
julie armitage,F,307,55:30.5
maritza arroyo,F,98,29:51.5
richard payne,M,110,26:01.3
former superintendent,M,534,18:22.4
charday,F,547,44:26.7
kristen finch,F,458,42:38.7
mary ann stevenson,F,440,37:23.9
deondre,M,557,07:23.0
jen banbury,F,281,25:26.1
max bialystock,M,405,19:01.2
cassandra smith,F,32,55:33.3
aaron scott,M,396,12:01.5
megan curtis,F,270,43:01.7
boris yeltsin,M,614,17:37.6
eric kaufman,M,525,03:12.7
mary kohler,F,337,17:17.6
ann riley,F,41,01:46.9
sayed kashua,M,501,02:11.2
deonte,M,487,20:20.4
anonymous college student,M,522,50:07.4
geoff weller,M,403,47:40.1
jeanne finley,F,135,45:45.0
claude jorda,M,48,16:37.3
susan,F,36,39:10.8
susan,F,186,50:48.7
susan,F,443,39:23.5
susan,F,478,19:02.7
susan,F,583,43:16.3
susan,F,596,47:56.5
vickilyn galle,M,437,16:11.3
maurice golnirahi,M,415,41:42.9
grant johnson,M,243,07:18.2
mary zimmerman,F,122,52:58.2
dan underwood,M,156,53:05.2
theophilus papakostakus,M,455,18:13.3
louis lenard,M,26,07:10.6
eric shiner,M,514,31:32.7
matthew leschan,M,431,17:31.4
robert dixon,M,436,06:41.8
ricardo,M,8,12:12.2
riku,M,597,20:02.0
alex macinnis,M,415,33:56.7
stephen,M,273,52:28.1
stephen,M,553,50:58.5
mario medeiros,M,170,04:19.2
sitcom actor,M,308,46:07.4
jennifer schaller,F,346,42:20.5
toys r us announcer,M,47,00:55.5
cindy patton,F,17,36:29.4
sinisa milovanovic,M,406,39:06.4
marcus,M,113,14:07.2
marcus,M,388,46:01.1
jack bailey,M,595,09:27.1
ginny wiegand,F,86,06:02.1
mary toward`,F,440,55:27.4
gerald o'driscoll,M,423,32:32.9
emily bazelon,F,497,48:37.3
frank raiter,M,382,33:29.9
abu muhammad,M,407,22:47.8
olga sergeevna dmitrieva,F,614,28:46.8
luc lespinas,M,400,50:10.7
mary nolan,F,55,16:45.5
vaishu,F,563,29:52.5
emmanuel dzotsi,M,596,39:10.6
dr. barry rumack,M,505,38:27.5
wax museum guide,M,38,05:40.6
tenant 2,M,361,25:45.0
brother,M,49,43:55.1
brother,M,108,10:55.5
brother,M,119,16:05.2
brother,M,608,33:34.0
nancy tomes,F,112,00:32.1
mckibben team member,M,495,57:47.8
man in drive-thru,M,141,14:30.0
heather woodbury character,F,82,56:39.2
paul pletcher,M,396,33:46.4
soldier's mom,F,429,10:08.0
ernest istook,M,236,00:36.8
benjamin,M,164,28:31.2
benjamin,M,493,42:51.0
luc nicknair,M,564,27:36.1
cookie,F,119,06:26.8
eddie one-way,M,395,05:38.0
frank read,M,391,17:27.8
senada,F,491,32:15.4
hannah milman,F,192,48:54.2
muzaffar chishti,M,229,39:03.1
aquasia baker,F,481,09:18.2
jim finkel,M,355,00:34.0
kelvin cato,M,238,47:10.4
tyler cassidy,M,174,23:43.8
congressman charlie dent,M,367,02:57.3
mark hanna,M,616,00:51.1
wallace mendelson,M,129,11:56.6
jack smith,M,621,42:31.4
bill mckibben,M,495,41:16.2
patrick wiese,M,407,43:21.0
calvin bridges,M,6,00:04.9
brian moynihan,M,405,01:54.9
deborah ozga,F,435,24:49.7
katya,F,345,00:51.7
kathleen the spaniel,F,49,28:37.6
david elliott,M,111,05:00.0
gps,M,597,56:55.9
rallying man,M,435,05:12.9
julian koenig,M,383,07:45.6
derek berk,M,294,10:22.0
ashley,F,3,16:39.3
ashley,F,44,14:56.9
ashley,F,252,13:58.8
lisa bragg,F,276,26:42.0
drama student,F,23,00:26.6
gary baker,M,541,05:20.5
female spokesperson,F,505,17:05.5
mary godwin,F,237,15:48.0
catherine van de putte,F,489,06:53.6
michael kinsley,M,579,44:42.9
jean-jacques lebel,M,546,23:16.6
jason pittman,M,497,38:41.9
bellie hacker,F,519,04:13.1
film narrator,M,513,58:36.8
aura farfan,F,465,09:18.5
chairman,M,423,50:23.9
douglas williams,M,618,01:14.8
asia mclean,F,537,42:55.2
sandra,F,50,01:09.4
naomi warren,F,437,11:12.3
eric mennel,M,434,53:24.7
gregg berman,M,365,20:48.6
stephen goldin,M,192,00:52.3
asia newson,F,533,00:34.0
rossi salesman 1,M,8,08:40.6
rossi salesman 2,M,8,08:53.7
jill morley,F,55,09:09.4
ted haggard,M,77,06:42.6
mary nichols,F,372,00:33.2
marc brodlieb,M,513,02:27.0
juliann,F,598,08:55.4
mr. manci,M,248,55:13.7
greg owens,M,431,15:26.7
carolyn wren shannon,F,68,41:22.4
rob wildeboer,M,449,11:25.2
rev. donald sharp,M,6,53:52.0
jeremy brown,M,604,09:34.1
senator reed,M,363,53:28.7
ice life,M,372,48:39.8
opera cast,G,528,19:20.1
andy woolworth,M,311,00:21.0
ana adlerstein,F,618,35:43.8
moses,M,120,49:00.4
patricia hammann,F,479,51:32.7
jan martin,M,459,35:14.8
todd zalk,M,377,27:59.6
steve pennington,M,355,51:27.4
roger hart,M,157,27:09.0
britt honeycutt,F,227,54:15.1
michael moore,M,226,52:52.2
derwyn bunton,M,595,24:59.5
walt rowen,M,417,39:26.2
leslie strickland,F,227,56:48.9
viridiana martinez,F,498,15:25.6
camden joy,M,54,55:28.8
john ellison conlee,M,559,43:18.9
mike paterniti,M,128,33:23.2
bob nelson,M,354,08:18.8
gus etchegary,M,201,39:20.6
kylie,F,610,12:00.1
basketball commentator 2,M,415,23:35.7
basketball commentator 1,M,415,23:11.8
thorper,M,263,22:17.1
floyd merchant,M,55,19:06.1
thayer,M,248,52:01.5
mike anderson,M,518,33:12.1
stacy galbraith,F,581,36:41.1
big mike,M,395,14:50.6
lauren,F,147,09:04.1
lauren,F,434,06:34.6
lauren,F,484,22:07.4
oscar ramirez,M,465,00:52.8
riley reyes,F,620,52:59.3
yao ming,M,238,45:53.3
katey miller,F,383,44:45.6
david satter,M,614,07:17.5
william shaw,M,212,35:50.3
andrew bartlett,M,253,19:02.9
norman goodman,M,334,01:05.1
mr. garcia,M,511,46:30.0
lexi belculfine,F,434,12:28.2
jacob goldstein,M,418,55:23.1
nedra martin,F,562,14:41.8
scharlette holdman,F,452,00:16.9
actor as huma abedin,F,601,30:31.5
announcer 2,M,41,29:03.9
announcer 2,F,115,53:44.7
announcer 2,F,186,47:51.2
announcer 2,M,238,43:06.5
announcer 2,M,333,37:36.3
announcer 2,M,480,20:14.7
announcer 3,M,238,44:06.2
announcer 1,M,41,28:15.6
announcer 1,M,115,54:40.1
announcer 1,M,333,37:03.0
announcer 1,M,480,06:49.1
annie,F,179,48:08.5
annie,F,449,00:08.2
carl mcdaniel,M,253,12:31.5
luke malone,M,522,30:36.8
von cosel,M,610,19:05.6
wayne carpenter,M,231,47:40.7
jamal preston,M,565,02:16.5
john connolly,M,468,21:04.8
paul lalonde,M,125,00:07.0
john koenig,M,383,25:26.8
elsa ponselle,F,368,18:55.9
daniel akerman,M,576,46:40.7
dael orlandersmith,M,31,02:00.7
nagib gonzalez,M,557,13:02.4
steve currie,M,549,19:55.5
sam bahour,M,217,10:08.0
yehuda shaul,M,493,10:00.1
scott pinkmountain,M,493,30:48.1
seri villager,F,80,36:51.7
pa,M,137,53:56.9
pa,M,567,50:26.6
mary previte,F,559,19:10.1
chandler,F,371,05:15.6
lyric r. cabral,F,566,24:35.9
jessica's mom,F,20,45:52.0
jessica's mom,F,313,01:41.5
jonathan woodward,M,591,35:01.7
sameena,F,586,28:16.3
marie cirillo,F,258,46:41.5
javier suarez,M,383,46:26.2
georgia,F,271,33:53.1
jim gray,M,40,41:20.7
josh correll,M,548,40:02.8
irene cordero,F,491,19:59.4
said akbar,M,254,44:03.0
tamar lewin,F,226,41:57.0
school official,M,246,30:21.6
cindy wilson,F,591,38:56.6
devonte,M,487,22:49.2
devonte,M,488,44:03.4
survivor 5,F,197,21:50.0
survivor 1,F,197,10:25.0
survivor 2,F,197,10:44.0
survivor 3,F,197,11:20.7
moon unit zappa,F,61,51:58.2
adam bellow,M,171,50:56.3
brent cummings,M,429,21:21.8
canvasser,F,584,03:17.8
jim jones,M,219,22:48.0
max myrick,M,100,31:23.7
donna shalala,F,549,51:52.2
father peter,M,600,51:46.7
george lambert,M,478,31:46.0
evan osnos,M,467,06:39.5
david lipsky,M,241,49:42.6
english professor,M,402,46:17.2
leon weiss,M,171,10:28.0
bill's father,M,475,43:52.8
judy reardon,F,330,27:34.9
antoryio,M,487,18:24.6
james tabor,M,125,25:53.5
older woman,F,619,39:07.2
daniel rostenkowski,M,143,00:16.0
man at meeting,M,621,05:36.9
bouncer,M,396,40:15.5
tess clinkscales,F,142,11:43.6
kim jong-il,M,556,15:33.9
chris's mother,F,584,53:47.9
gerald dial,M,456,07:14.0
mimi calhoun,F,534,08:05.1
claire holman,F,449,14:55.1
al jurczynski,M,224,40:31.0
animal control,M,452,33:01.4
charles salter,M,413,01:00.5
giantman,M,131,56:41.6
adrienne,F,162,08:17.3
ronald ruiz,M,283,20:45.7
joe richmond,M,555,25:13.5
victoria maursky,F,347,31:03.2
tom french,M,378,12:23.7
customers,G,233,29:50.8
vendor,F,588,12:26.9
laura kipnis,F,95,03:25.7
anne mitchell,F,437,06:38.6
kim warnick,F,31,44:39.9
erica parks,F,319,33:50.1
mike daisey,M,454,41:39.8
andy mills,M,276,50:16.7
tony smelt,M,522,19:00.1
larry caudle,M,264,34:59.1
natalie calcutt,F,227,55:47.2
arthur,M,525,26:13.5
don lowry,M,571,11:53.9
jim harmston,M,21,03:22.2
allen ginsberg,M,60,00:00.3
fernando,M,184,42:37.8
ron taylor,M,527,13:13.1
lee baca,M,530,40:19.2
justin laboy,M,486,26:58.3
angela jane evancie,F,481,52:40.0
oldest grandson,M,597,05:35.0
aj kern,F,600,34:40.3
carol estler,F,39,15:37.5
art bell,M,265,47:56.2
jean nathan,F,153,37:40.8
anne,F,323,07:09.1
anne,F,478,13:23.8
anna boiko-weyrauch,F,394,40:05.7
talia mcfadden,F,490,52:00.5
meema spadola,F,69,04:20.4
ron gentry,M,498,37:59.4
michael schulman,M,86,25:00.2
woman on tv,F,566,37:37.8
boy mc,M,564,02:49.1
schumann,M,429,20:12.1
robert siegel,M,275,05:54.1
jon pickhardt,M,405,17:53.0
ms. grant,F,487,32:10.6
bobby morris,M,284,00:13.4
auntie,F,552,55:08.5
dan aykroyd,M,138,33:44.7
michael pitre,M,603,19:48.4
larry ollins,M,210,08:03.6
kristin ferge,F,435,09:37.1
tranquilino castaneda,M,465,37:17.6
abbas,M,291,03:38.3
josh bearman,M,323,27:45.7
traci kiraten,F,6,56:02.6
aaron reiss,M,622,36:05.0
scott froelich,M,513,32:32.9
susanne hertlein,F,280,09:04.7
jim steel,M,83,00:24.0
jorge salcedo,M,469,23:08.6
shraddha subramaniam,F,397,24:32.9
students 1 and 2,G,538,37:51.9
bob graham,M,227,01:16.5
camper 6,F,341,17:36.5
dr. kimball,M,248,16:02.4
matt futterman,M,171,00:17.2
barry chisholm,M,578,18:10.5
william jones,M,623,06:22.7
crane,M,383,11:28.7
jeremy goldstein,M,137,27:29.6
guy guckengerger,M,258,11:18.3
caller,M,84,03:06.1
caller,M,100,54:47.2
caller,M,584,31:41.1
holy spirit,M,576,13:00.0
benton harbor,M,3,22:50.3
robbie brown,M,457,24:43.4
george pataki,M,272,10:24.4
woman in background,F,200,23:36.0
jennifer lyne,F,425,00:36.0
charles siebert,M,350,44:33.4
kadijah means,F,557,26:57.4
nicki livingston,F,491,11:07.9
serena nickle,F,538,00:25.2
camper 1,F,341,14:45.8
bruce wisan,M,373,13:16.2
pat coakley,M,490,42:38.5
seth moulton,M,607,00:02.3
richard nixon,M,424,04:45.9
haider hamza,M,335,08:35.8
tim melley,M,83,25:13.6
nick,M,172,03:51.9
nick,M,396,40:38.6
nick,M,432,30:03.6
nick,M,602,01:12.2
kay frank,F,172,24:39.2
mark winstead,M,237,20:44.1
miyuki's father,M,597,11:27.7
dale,F,376,37:36.3
jonathan as ben,M,462,23:47.0
janelle,F,602,05:51.6
chris gerben,M,587,18:09.7
male customer,M,298,25:05.7
rosie salyer,F,617,48:57.6
apricot irving,F,408,30:51.1
mark gediman,M,31,13:49.7
qasem ali,M,217,05:56.4
caller jim,M,185,11:40.8
jack beatty,M,272,01:13.0
david cruz,M,261,38:36.0
steve,M,102,06:30.3
steve,M,150,11:02.7
steve,M,203,16:57.0
steve,M,206,34:39.1
steve,M,578,30:11.4
marc moore,M,498,26:31.8
911 dispatcher,F,279,27:58.1
elton mcdonald,M,567,06:46.4
lawyer,M,473,29:39.2
lawyer,M,611,01:38.1
jorge just,M,233,00:10.2
marc sanchez,M,432,29:46.6
male child 1,M,225,23:09.7
tommy anderson,M,372,47:04.2
male child 2,M,225,23:13.2
male child 5,M,225,28:35.0
male child 4,M,225,27:53.7
male child 6,M,225,30:53.5
sarah york,F,246,07:00.3
ellen griswold,F,406,39:55.5
ed rollins,M,151,22:58.6
erin billups,F,410,04:19.8
pascal lamy,M,455,04:56.0
sammy davis jr.,M,54,02:23.8
daniel murray,M,436,29:29.8
dr. nancy snyderman,F,545,29:34.5
claudia,F,119,10:10.8
norbert miller,M,360,09:59.8
karen royko,F,317,39:08.9
cat,M,12,30:36.8
jeff garlin,M,596,32:58.5
donald rumsfeld,M,331,09:32.8
juan pablo galavis,M,533,44:45.0
rod blagojevich,M,421,00:29.6
david mcgray,M,329,51:44.1
joe monti,M,513,42:58.2
father jim kastigar,M,179,01:31.9
sam slaven,M,340,04:20.9
viana carelli,F,402,35:52.9
jeffrey brodeur,M,545,36:37.9
david brock,M,176,23:33.1
jordanna gustafson,F,241,42:30.0
vincent's mom,F,207,44:32.2
sam horrigan,M,308,35:20.8
ramzi kassem,M,471,00:32.7
bob schmidt,M,270,01:23.6
douglas carr,M,562,22:00.3
sheila,F,222,07:26.4
sheila,F,559,11:14.7
michael chernis,M,582,00:31.2
kirren,M,424,50:26.0
lee wilker,M,473,45:28.2
alex blumberg,M,91,19:22.8
female teacher 2,F,538,02:59.7
jesse carrier,M,53,50:05.5
eric molinsky,M,327,00:25.2
cheryl david,F,602,46:59.0
sam bungey,M,452,14:37.0
christopher schroeder,M,406,18:46.1
governor scott walker,M,509,44:35.5
leo brillo,M,51,56:59.3
